location_id,postal_code,city,state,country
12958,249193,Uttarkashi,Uttarakhand,In
12959,470001,Sagar,Madhya Pradesh,In
12960,600037,Tiruvallur,Tamil Nadu,In
12961,783348,Anand Nagar,Assam,In
12962,585106,Gulbarga,Karnataka,In
12963,782426,Kampur Town,Assam,In
12964,482020,Jabalpur,Madhya Pradesh,In
12965,737102,6Th Mile Tadong,Sikkim,In
12966,462066,Bhopal,Madhya Pradesh,In
12967,224001,Faizabad,Uttar Pradesh,In
12968,411027,"Pimple Saudagar, Pune",Maharashtra,In
12969,833201,Chaibasa,Jharkhand,In
12970,502032,Hyderabad,Andhra Pradesh,In
12971,754202,Salipur,Odisha,In
12972,242307,"Tilhar, 9717754694",Uttar Pradesh,In
12973,680601,Velur,Kerala,In
12974,204215,Sikandra Rao,Uttar Pradesh,In
12975,638006,Pallipalayam,Tamil Nadu,In
12976,670621,Kannur,Kerala,In
12977,627005,Tirunelveli,Tamil Nadu,In
12978,496334,Duldula,Chhattisgarh,In
12979,521180,Kanchikacherla,Andhra Pradesh,In
12980,400602,Thane-(W),Maharashtra,In
12981,534176,West Godavari,Andhra Pradesh,In
12982,503180,Bodhan,Telangana,In
12983,273155,Anandnagar,Uttar Pradesh,In
12984,263139,Haldwani District Nainital,Uttarakhand,In
12985,400101,"Kandivali (E), Mumbai",Maharashtra,In
12986,600096,Kanchipuram,Tamil Nadu,In
12987,610005,"Neelakudi, Thiruvarur",Tamil Nadu,In
12988,534447,Jangareddigudem,Andhra Pradesh,In
12989,691504,Elampalloor,Kerala,In
12990,673307,Thurayur,Kerala,In
12991,176215,Dharamshala,Himachal Pradesh,In
12992,721628,Garh Kamalpur,West Bengal,In
12993,382022,Gandhinagar,Gujarat,In
12994,641107,Sarcarsamakulam,Tamil Nadu,In
12995,673632,Ramanattukara,Kerala,In
12996,517112,Chittoor,Andhra Pradesh,In
12997,560067,Bengaluru,Karnataka,In
12998,110038,New Delhi,Delhi,In
12999,401209,Nallasopra East Mumbi,Maharashtra,In
13000,713304,"Asansol, West Barddhaman",West Bengal,In
13001,686587,Ettumanoor,Kerala,In
13002,713385,Sirsha,West Bengal,In
13003,380016,Ahmedabad,Gujarat,In
13004,262902,Palia Kalan,Uttar Pradesh,In
13005,854332,Araria,Bihar,In
13006,610105,Nannilam,Tamil Nadu,In
13007,575020,Ullal,Karnataka,In
13008,742121,Amtala,West Bengal,In
13009,713204,Durgapur,West Bengal,In
13010,627416,Kalladaikurichi,Tamil Nadu,In
13011,600040,Chennai- 600040,Tamil Nadu,In
13012,263145,Pantnagar,Uttarakhand,In
13013,140604,Zirakhpur,Punjab,In
13014,442001,Wardha,Maharashtra,In
13015,401303,Vasai Virar,Maharashtra,In
13016,686515,"Kanjirappally, Kottayam",Kerala,In
13017,721425,Purbo Medinepur,West Bengal,In
13018,638154,"Pasur,Erode",Tamil Nadu,In
13019,614102,Tiruvarur,Tamil Nadu,In
13020,700003,Kolkata,West Bengal,In
13021,625008,Kappalur Sidco Industrial Estate,Tamil Nadu,In
13022,180004,Jammu,Jammu & Kashmir,In
13023,390020,Vadodara,Gujarat,In
13024,752050,Khordha,Odisha,In
13025,403722,Verna Goa,Goa,In
13026,335501,Bhadra,Rajasthan,In
13027,691501,"Hospital Jn,Elampaloor",Kerala,In
13028,783126,Mendipathar,Assam,In
13029,380022,Ahmedabad,Gujarat,In
13030,110062,South Delhi,Delhi,In
13031,678531,Chittur Thathamangalam,Kerala,In
13032,621802,Jayankondam,Tamil Nadu,In
13033,401202,Vasai Road(West),Maharashtra,In
13034,530047,Vishakapatnam,Andhra Pradesh,In
13035,680664,Edavilangu,Kerala,In
13036,679313,Palakkad,Kerala,In
13037,500015,Hyderabad,Telangana,In
13038,231219,Obra,Uttar Pradesh,In
13039,401208,Vasai East,Maharashtra,In
13040,613501,Thanjavur,Tamil Nadu,In
13041,632001,Vellore,Tamil Nadu,In
13042,686562,Kottayam,Kerala,In
13043,431102,Ellora,Maharashtra,In
13044,574150,Talipady,Karnataka,In
13045,523329,Markapur,Andhra Pradesh,In
13046,176082,"Alampur, Kangra",Himachal Pradesh,In
13047,586109,Vijapura,Karnataka,In
13048,834008,Ranchi,Jharkhand,In
13049,110052,North West Delhi,Delhi,In
13050,736121,Alipurduat,West Bengal,In
13051,686692,Thurangam Kavala,Kerala,In
13052,734101,Darjeeling,West Bengal,In
13053,571428,Maddur,Karnataka,In
13054,629004,"Nagercoil-4, 629004",Tamil Nadu,In
13055,382026,Gandhinagar,Gujarat,In
13056,110059,Delhi,New Delhi,In
13057,388540,Borsad,Gujarat,In
13058,389190,Sukhsar,Gujarat,In
13059,781015,Guwahati,Assam,In
13060,396155,Sarigam,Gujarat,In
13061,411060,Pune,Maharashtra,In
13062,500030,Hyderabad Telangana,Telangana,In
13063,140001,Kotla Nihang,Punjab,In
13064,785674,Sibsagar,Assam,In
13065,411028,Pune-411028,Maharashtra,In
13066,577112,Narasimharajapura,Karnataka,In
13067,202281,Aligarh,Uttar Pradesh,In
13068,382815,Mahesana,Gujarat,In
13069,788011,Cachar,Assam,In
13070,394518,Surat,Gujarat,In
13071,600095,Tiruvallur,Tamil Nadu,In
13072,846006,Darbhanga,Bihar,In
13073,586103,Vijaypur,Karnataka,In
13074,585402,Bidar,Karnataka,In
13075,673611,"Makkada,Kozhikode",Kerala,In
13076,110075,Dwarka,Delhi,In
13077,370655,Naliya,Gujarat,In
13078,394305,Chalthan,Gujarat,In
13079,206130,"Saifai, Etawah",Uttar Pradesh,In
13080,783130,Rangjuli,Assam,In
13081,388430,Anand,Gujarat,In
13082,140412,Bassi Pathana,Punjab,In
13083,673601,Kattangal,Kerala,In
13084,733207,Islampur,West Bengal,In
13085,411024,Pune,Maharashtra,In
13086,535145,Vizianagaram,Andhra Pradesh,In
13087,695573,Peyad,Kerala,In
13088,400078,Bhandup Mumbai,Maharashtra,In
13089,441804,Bhandara Midc,Maharashtra,In
13090,500003,Secunderabad,Telangana,In
13091,518380,Kurnool,Andhra Pradesh,In
13092,605652,Vikravandi,Tamil Nadu,In
13093,625016,Madurai,Tamil Nadu,In
13094,401203,"Nalasopara,Palghar",Maharashtra,In
13095,682309,Thrippunithura,Kerala,In
13096,223227,Sarai Mir,Uttar Pradesh,In
13097,574212,Bellare Village And Post,Karnataka,In
13098,671317,Udma,Kerala,In
13099,587312,Mahalingpur,Karnataka,In
13100,400709,Koperkhairne,Maharashtra,In
13101,180020,Jammu,Jammu & Kashmir,In
13102,500032,Hyderabad,Telangana,In
13103,782103,Raha Town,Assam,In
13104,361005,Jamnagar,Gujarat,In
13105,144301,Alawalpur,Punjab,In
13106,636009,Salem,Tamil Nadu,In
13107,781039,Guwahati,Assam,In
13108,506370,Warangal Urban,Telangana,In
13109,172026,Kullu,Himachal Pradesh,In
13110,464668,Bareli,Madhya Pradesh,In
13111,110041,Delhi,Delhi,In
13112,721422,Basudebpur Purba Medinipur District,West Bengal,In
13113,331024,Ramgarh Sikar District,Rajasthan,In
13114,500089,Hyderabad,Andhra Pradesh,In
13115,721140,Kharagpur,West Bengal,In
13116,713302,Asansol,West Bengal,In
13117,122018,Gurgaon,Haryana,In
13118,689623,Mannar,Kerala,In
13119,620020,Tiruchirappalli,Tamil Nadu,In
13120,140301,"Greater  Mohali  / Kharar  , Punjab",Punjab,In
13121,722101,Bankura.,West Bengal,In
13122,403512,Casne-Amberem-Poroscadem Vp,Goa,In
13123,690528,Kulasekharapuram,Kerala,In
13124,110021,New Delhi,Delhi,In
13125,752030,Balugaon,Odisha,In
13126,605014,"Chinnakalapet, Puducherry",Puducherry,In
13127,302016,"Sardarshahar, Churu",Rajasthan,In
13128,396580,Bansda,Gujarat,In
13129,277207,Maniyar,Uttar Pradesh,In
13130,324008,Kota,Rajasthan,In
13131,670104,Thalassery,Kerala,In
13132,671531,Kasaragod,Kerala,In
13133,411057,Tcpimpri Chinchwad,Maharashtra,In
13134,753012,Cuttack,Odisha,In
13135,403102,Chorao,Goa,In
13136,403513,Colvale,Goa,In
13137,576124,Udupi,Karnataka,In
13138,262802,Gola Gokarannath,Uttar Pradesh,In
13139,700119,Titagarh,West Bengal,In
13140,686563,Kumarakom,Kerala,In
13141,396230,Alok City,Dadra And Nagar,In
13142,208022,Kanpur,Uttar Pradesh,In
13143,781004,Kamrup,Assam,In
13144,824234,Bodh Gaya,Bihar,In
13145,201309,Noida,Uttar Pradesh,In
13146,400062,Goregaon West,Maharashtra,In
13147,576122,Moodabettu,Karnataka,In
13148,799006,Agartala,Tripura,In
13149,515521,Dhaniyanicheruvu.Village,Andhra Pradesh,In
13150,600050,Tiruvallur,Tamil Nadu,In
13151,600044,Chennai,Tamil Nadu,In
13152,466114,"Kothri, Sehore",Madhya Pradesh,In
13153,175129,Kullu,Himachal Pradesh,In
13154,222001,Jaunpur,Uttar Pradesh,In
13155,683517,Kochi,Kerala,In
13156,201301,Noidanoida,Uttar Pradesh,In
13157,396560,Chikhli,Gujarat,In
13158,500050,"Chandanagar, Hyderabad",Telangana,In
13159,670002,Kannur,Kerala,In
13160,636102,Attur,Tamil Nadu,In
13161,244701,"Milak, Rampur",Uttar Pradesh,In
13162,141016,Ludhiana,Punjab,In
13163,673616,Chelannur,Kerala,In
13164,201301,Gr Noida,Uttar Pradesh,In
13165,682036,Kochi,Kerala,In
13166,673596,Bathery,Kerala,In
13167,582208,Navalgund,Karnataka,In
13168,711302,Andul-Mouri,West Bengal,In
13169,752026,Ranpur,Odisha,In
13170,678642,Palakkad,Kerala,In
13171,401202,Vasai Virar,Maharashtra,In
13172,110087,New Delhi,Delhi,In
13173,637501,Attayampatti,Tamil Nadu,In
13174,585314,Gulbarga,Karnataka,In
13175,425409,Shahada,Maharashtra,In
13176,282001,Agra-282001,Uttar Pradesh,In
13177,362720,Kodinar,Gujarat,In
13178,690505,Kattanam,Kerala,In
13179,440027,Nagpur,Maharashtra,In
13180,673631,Calicut,Kerala,In
13181,680301,"Pudukad Po, Thrissur",Kerala,In
13182,560049,"K R Puram, Bangalore",Karnataka,In
13183,638503,Periyakodiveri,Tamil Nadu,In
13184,828205,Nirsa Dist-Dhanbad,Jharkhand,In
13185,410507,Talegaon Station,Maharashtra,In
13186,421204,Dombivili,Maharashtra,In
13187,495004,Bilaspur,Chhattisgarh,In
13188,283105,Agra,Uttar Pradesh,In
13189,517501,Thirupathi,Andhra Pradesh,In
13190,824201,Gaya,Bihar,In
13191,613402,Pudukkottai,Tamil Nadu,In
13192,522501,"Tadepalli, Vijayawada",Andhra Pradesh,In
13193,110009,Delhi,Delhi,In
13194,209502,Kaimganj,Uttar Pradesh,In
13195,813205,Banka,Bihar,In
13196,503001,Nizamabad,Telangana,In
13197,532455,Kotturu,Andhra Pradesh,In
13198,686610,Kottayam,Kerala,In
13199,636002,Salem,Tamil Nadu,In
13200,721301,Kharagpur,West Bengal,In
13201,276137,Mahrajganj Azamgarh District,Uttar Pradesh,In
13202,605008,Pondicherry,Puducherry,In
13203,507202,Khammam,Telangana,In
13204,249137,Rishikesh,Uttarakhand,In
13205,571214,"Madikeri, Coorg",Karnataka,In
13206,678005,Palakkad,Kerala,In
13207,271001,Gonda,Uttar Pradesh,In
13208,631204,Kanakammachathram,Tamil Nadu,In
13209,713364,Hindusthan Cables Town,West Bengal,In
13210,573214,Hassan,Karnataka,In
13211,680569,Talikkulam,Kerala,In
13212,682041,Ernakulam,Kerala,In
13213,321001,Bharatpur,Rajasthan,In
13214,401305,Virar East.,Maharashtra,In
13215,743373,Sagar,West Bengal,In
13216,680668,"S N Puram , Thrissur District",Kerala,In
13217,413304,Pandharpur,Maharashtra,In
13218,560044,Bengaluru,Karnataka,In
13219,688521,Alappuzha,Kerala,In
13220,591254,Daddi,Karnataka,In
13221,576201,Kundapura,Karnataka,In
13222,533305,Pamarru,Andhra Pradesh,In
13223,689504,Alappuzha,Kerala,In
13224,695018,Thiruvananthapuram,Kerala,In
13225,250623,Baghpat,Uttar Pradesh,In
13226,251202,Muzzafarnagar,Uttar Pradesh,In
13227,843312,Bihar,Bihar,In
13228,400025,Mumbai,Maharashtra,In
13229,638181,Velur,Tamil Nadu,In
13230,401701,Bordi,Maharashtra,In
13231,175023,Rawalsar,Himachal Pradesh,In
13232,522613,Guntur,Andhra Pradesh,In
13233,521356,Gudlavalleru,Andhra Pradesh,In
13234,110031,New Delhi,Delhi,In
13235,625022,Madurai,Tamil Nadu,In
13236,262405,Sitarganj,Uttarakhand,In
13237,201309,Noida Gautam Buddha Nagar,Uttar Pradesh,In
13238,460225,Bhainsdehi,Madhya Pradesh,In
13239,110078,South West Delhi,Delhi,In
13240,403005,Panaji,Goa,In
13241,756001,Balasore,Odisha,In
13242,422009,Nashik,Maharashtra,In
13243,695311,Varkala,Kerala,In
13244,812006,Bhagalpur,Bihar,In
13245,673314,Ariyallur,Kerala,In
13246,712102,Chandannagar,West Bengal,In
13247,670301,Kannapuram,Kerala,In
13248,673014,Olavanna,Kerala,In
13249,844124,Vaishali,Bihar,In
13250,713103,Purbo Burdwan,West Bengal,In
13251,641305,Mettupalayam Coimbatore District,Tamil Nadu,In
13252,560018,Bengaluru,Karnataka,In
13253,251001,Muzaffarnagar,Uttar Pradesh,In
13254,607105,Nellikuppam,Tamil Nadu,In
13255,505303,Karimnagar,Telangana,In
13256,401201,Palghar,Maharashtra,In
13257,384002,Mehsana,Gujarat,In
13258,400612,Diva,Maharashtra,In
13259,401107,Mira Rd,Maharashtra,In
13260,686041,Perumbaikad,Kerala,In
13261,683594,Ernakulam,Kerala,In
13262,532401,Srikakulam,Andhra Pradesh,In
13263,249408,Haridwar,Uttarakhand,In
13264,788711,Karimganj,Assam,In
13265,671124,Madhoor,Kerala,In
13266,380001,Ahmedabad,Gujarat,In
13267,176209,Teh. Dharamshala,Himachal Pradesh,In
13268,642114,Pollachi,Tamil Nadu,In
13269,811211,Paria,Bihar,In
13270,636103,Ayothiapattinam,Tamil Nadu,In
13271,110084,Burari,Delhi,In
13272,225003,Barabanki,Uttar Pradesh,In
13273,682024,Kalamassery Ph No: 9074200347,Kerala,In
13274,382024,Gandhinagar,Gujarat,In
13275,523187,Vetapalem,Andhra Pradesh,In
13276,560072,Bengaluru,Karnataka,In
13277,758015,Anandapur,Odisha,In
13278,110085,Delhi,Delhi,In
13279,335501,Hanumangarh,Rajasthan,In
13280,400607,"Balkum, Thane",Maharashtra,In
13281,400604,Thane,Maharashtra,In
13282,805126,Nawada,Bihar,In
13283,680306,"Perumchery  Post, Thrissur",Kerala,In
13284,603210,Chennai,Tamil Nadu,In
13285,585102,Kalaburgi 585102,Karnataka,In
13286,500008,Hyderabad,Telangana,In
13287,302029,Saganer,Rajasthan,In
13288,422007,Nashik,Maharashtra,In
13289,743144,Ichapur,West Bengal,In
13290,754200,Cuttack,Odisha,In
13291,321404,Rupbas,Rajasthan,In
13292,421301,Kalyan(W),Maharashtra,In
13293,560022,Bengaluru,Karnataka,In
13294,401107,"Thane, Miraroad East",Maharashtra,In
13295,679535,Palakkad,Kerala,In
13296,673571,Chelavoor Po,Kerala,In
13297,560057,Bangalore,Karnataka,In
13298,401303,Vasai Virar Virar West,Maharashtra,In
13299,721124,Balichak,West Bengal,In
13300,700115,Panihati,West Bengal,In
13301,712102,Chinsurah,West Bengal,In
13302,521215,Vissannapet,Andhra Pradesh,In
13303,765002,Rayagada Rayagada District,Odisha,In
13304,639002,Tiruppur,Tamil Nadu,In
13305,173030,Kala Amb,Himachal Pradesh,In
13306,631002,Arakonam,Tamil Nadu,In
13307,223221,Azamgarh,Uttar Pradesh,In
13308,457887,Alirajpur,Madhya Pradesh,In
13309,396325,Bilimora,Gujarat,In
13310,766015,Dharamgarh,Odisha,In
13311,793022,Shillong,Meghalaya,In
13312,683581,Ernakulam,Kerala,In
13313,505451,Karimnagar,Telangana,In
13314,641018,Coimbatore,Tamil Nadu,In
13315,751029,Bhubaneswar,Odisha,In
13316,627802,Courtalam,Tamil Nadu,In
13317,400016,"Mahim (West), Mumbai",Maharashtra,In
13318,456006,Ujjain,Madhya Pradesh,In
13319,695020,Trivandrum,Kerala,In
13320,441122,"Butibori Midc,",Maharashtra,In
13321,400080,Mumbai,Maharashtra,In
13322,522411,Guntur,Andhra Pradesh,In
13323,383250,Bhiloda,Gujarat,In
13324,577211,Shimoga,Karnataka,In
13325,206244,Auraiya,Uttar Pradesh,In
13326,160023,Chandigarh - 160023,Chandigarh,In
13327,602105,Oragadam Industrial Area,Tamil Nadu,In
13328,201301,Greater Noida,Uttar Pradesh,In
13329,628101,Thoothukudi,Tamil Nadu,In
13330,577547,Naranapura,Karnataka,In
13331,431605,Nanded Waghala,Maharashtra,In
13332,575001,Mangalore,Karnataka,In
13333,497448,Nai Ledri,Chhattisgarh,In
13334,201306,Greater Noida West (Noida Extension),Uttar Pradesh,In
13335,110039,Delhi,Delhi,In
13336,802152,Behea,Bihar,In
13337,365541,Gwc Township Kovaya,Gujarat,In
13338,412105,Pimpri Chinchwad,Maharashtra,In
13339,781301,Barpeta,Assam,In
13340,560034,Koramangala Bangalore,Karnataka,In
13341,411040,Pune,Maharashtra,In
13342,502032,Ramachandrapuram,Andhra Pradesh,In
13343,401107,Mumbai,Maharashtra,In
13344,781120,Mirza,Assam,In
13345,572138,Tumkur District,Karnataka,In
13346,462043,Bhopal,Madhya Pradesh,In
13347,685587,Thodupuzha,Kerala,In
13348,305004,Ajmer,Rajasthan,In
13349,560025,Bangalore,Karnataka,In
13350,574211,Bantwal,Karnataka,In
13351,400063,Goregaon East  Mumbai,Maharashtra,In
13352,176215,"Mohli, Dharamshala",Himachal Pradesh,In
13353,712235,Konnagar,West Bengal,In
13354,500049,Miyapur,Telangana,In
13355,431712,Hadgaon,Maharashtra,In
13356,145026,Gurdaspur,Punjab,In
13357,534437,Pedapadu,Andhra Pradesh,In
13358,713169,Debipur,West Bengal,In
13359,641407,Arasur,Tamil Nadu,In
13360,400008,Mumbai (E),Maharashtra,In
13361,412409,Otur,Maharashtra,In
13362,416121,Ichalkaranji,Maharashtra,In
13363,721147,Medinipur,West Bengal,In
13364,248006,Dehradun,Uttarakhand,In
13365,700070,Kolkata South 24 Paragana,West Bengal,In
13366,175126,Bhuntar,Himachal Pradesh,In
13367,700126,Kolkata,West Bengal,In
13368,680561,Cherpu,Kerala,In
13369,431720,Palam,Maharashtra,In
13370,273209,Gida Gorakhpur,Uttar Pradesh,In
13371,403511,Saligao,Goa,In
13372,226029,Lucknow,Uttar Pradesh,In
13373,688529,Cherthala,Kerala,In
13374,503224,Armoor,Telangana,In
13375,305624,Vijainagar Ajmer District,Rajasthan,In
13376,689694,Pathanamthitta,Kerala,In
13377,680308,Thrissur,Kerala,In
13378,679326,Perinthalmanna,Kerala,In
13379,135003,Jagadhri,Haryana,In
13380,415602,Ratnagiri,Maharashtra,In
13381,171012,Shimla,Himachal Pradesh,In
13382,781325,Pathsala,Assam,In
13383,421505,Ambarnath (West),Maharashtra,In
13384,221104,Gaura Kala,Uttar Pradesh,In
13385,768029,Barapali,Odisha,In
13386,685607,Vannappuram,Kerala,In
13387,686540,Kottayam,Kerala,In
13388,751013,Bhubaneswar,Odisha,In
13389,502273,Jogipet,Telangana,In
13390,403721,Varca,Goa,In
13391,781316,Howli,Assam,In
13392,600100,Chennai,Tamil Nadu,In
13393,249165,Uttarkashi,Uttarakhand,In
13394,400088,Mumbai,Maharashtra,In
13395,394651,Vyara,Gujarat,In
13396,282005,Agra,Uttar Pradesh,In
13397,627111,Radhapuram,Tamil Nadu,In
13398,605003,Puducherry,Puducherry,In
13399,505473,Koheda,Telangana,In
13400,829122,Ramgarh Cantonment Civil Township,Jharkhand,In
13401,759016,Dhenkanal,Odisha,In
13402,263642,Kapkot,Uttarakhand,In
13403,395006,Surat,Gujarat,In
13404,632007,Vellore,Tamil Nadu,In
13405,632059,Vellore,Tamil Nadu,In
13406,413601,Tuljapur,Maharashtra,In
13407,400097,Mumbai,Maharashtra,In
13408,700050,Kolkata 700050,West Bengal,In
13409,695527,Kovalam,Kerala,In
13410,735101,Jalpaiguri,West Bengal,In
13411,600056,"Addision Nagar, Mangadu",Tamil Nadu,In
13412,754103,Jagatsinghapur,Odisha,In
13413,700141,Kolkata,West Bengal,In
13414,311022,Bhilwara,Rajasthan,In
13415,803107,Bihar Sharif,Bihar,In
13416,506142,Madikonda,Telangana,In
13417,678701,Palakkad,Kerala,In
13418,203201,Greater Noida,Uttar Pradesh,In
13419,361142,Lalpur,Gujarat,In
13420,571236,Somvarpet,Karnataka,In
13421,444003,Akola,Maharashtra,In
13422,201102,Loni,Uttar Pradesh,In
13423,231207,Robertsganj,Uttar Pradesh,In
13424,422601,Ahmednagar,Maharashtra,In
13425,801103,Bihta,Bihar,In
13426,614015,Thiruvarur,Tamil Nadu,In
13427,586214,Talikota,Karnataka,In
13428,571101,Bannur,Karnataka,In
13429,126116,Narwana,Haryana,In
13430,607104,Melpattampakkam,Tamil Nadu,In
13431,560099,Bangalore,Karnataka,In
13432,491001,Bhilai,Chhattisgarh,In
13433,403713,Betalbatim,Goa,In
13434,224149,Ambedkar Nagar,Uttar Pradesh,In
13435,759128,Gotamara,Odisha,In
13436,201318,Greater Noida West,Uttar Pradesh,In
13437,679302,Ottappalam,Kerala,In
13438,533447,Kothapalle,Andhra Pradesh,In
13439,636453,Mecheri,Tamil Nadu,In
13440,335001,Sri Ganganagar,Rajasthan,In
13441,411017,Pune,Maharashtra,In
13442,577217,Honnali,Karnataka,In
13443,211016,Allahabad,Uttar Pradesh,In
13444,516107,Kadapa,Andhra Pradesh,In
13445,713303,Asansol,West Bengal,In
13446,516110,Chitvel,Andhra Pradesh,In
13447,635751,Vaniyanbadi,Tamil Nadu,In
13448,605001,Puducherry 605001,Puducherry,In
13449,421504,Badlapur,Maharashtra,In
13450,686533,Kottayam,Kerala,In
13451,506001,Beet Bazar,Telangana,In
13452,851135,Bihta Begusarai District,Bihar,In
13453,486776,Rewa,Madhya Pradesh,In
13454,785704,Jorhat,Assam,In
13455,140306,Mohali,Punjab,In
13456,502205,Medak,Telangana,In
13457,601102,Chennai,Tamil Nadu,In
13458,396445,Navsari,Gujarat,In
13459,825314,Ramgarh,Jharkhand,In
13460,123411,Rewari,Haryana,In
13461,110017,"New Delhi, Other No. 9667856896",Delhi,In
13462,591316,Kudchi,Karnataka,In
13463,143116,Amritsar,Punjab,In
13464,221002,Varanai,Uttar Pradesh,In
13465,785621,Golaghat,Assam,In
13466,411057,"Wakad,Pune",Maharashtra,In
13467,147201,Nabha,Punjab,In
13468,811313,Amrath,Bihar,In
13469,224121,Faizabad,Uttar Pradesh,In
13470,531021,Visakhapatnam,Andhra Pradesh,In
13471,636005,Salem,Tamil Nadu,In
13472,441122,Nagpur,Maharashtra,In
13473,824217,Gaya,Bihar,In
13474,160071,Mohali,Punjab,In
13475,211019,Allahabad,Uttar Pradesh,In
13476,311301,Bhilwara,Rajasthan,In
13477,678002,Palakkad,Kerala,In
13478,624401,Natham,Tamil Nadu,In
13479,400103,Mumbai,Maharashtra,In
13480,421201,Nagpur,Maharashtra,In
13481,635110,Mathigiri,Tamil Nadu,In
13482,110078,Dwarka,Delhi,In
13483,396220,Daman,Dadra And Nagar,In
13484,524413,Vidyanagar,Andhra Pradesh,In
13485,741404,Santipur,West Bengal,In
13486,695512,Koovalaseery.P.O,Kerala,In
13487,148023,Sangrur,Punjab,In
13488,403803,Vasco Da Gama,Goa,In
13489,682306,Ernakulam.,Kerala,In
13490,682024,Edappally,Kerala,In
13491,276202,Lalganj,Uttar Pradesh,In
13492,575022,Mangalore,Karnataka,In
13493,678007,Palakkad,Kerala,In
13494,673308,Vatakara,Kerala,In
13495,759100,Talcher,Odisha,In
13496,679339,Nilambur,Kerala,In
13497,412208,Talegaon Dhamdhere Bazaarmaidaan,Maharashtra,In
13498,445203,Digras,Maharashtra,In
13499,271881,Kewalpur Bahraich,Uttar Pradesh,In
13500,271831,Bhinga,Uttar Pradesh,In
13501,190023,Srinagar,Jammu & Kashmir,In
13502,440017,Nagpur,Maharashtra,In
13503,403110,"Old Goa, North Goa District",Goa,In
13504,423401,Yeola,Maharashtra,In
13505,401201,Vasai(W),Maharashtra,In
13506,110037,New Delhi,Delhi,In
13507,534210,Palacoderu,Andhra Pradesh,In
13508,421003,Ulhasnagar 3,Maharashtra,In
13509,831005,East Singhbhum,Jharkhand,In
13510,852122,Murliganj,Bihar,In
13511,313324,Rajsamand,Rajasthan,In
13512,400049,Mumbai 400049,Maharashtra,In
13513,721607,Haldia,West Bengal,In
13514,600004,Chennai,Tamil Nadu,In
13515,689643,Pathanamthitta,Kerala,In
13516,281206,Mathura,Uttar Pradesh,In
13517,416529,Sawantwadi,Maharashtra,In
13518,500068,Hyderabad,Telangana,In
13519,412308,Pune,Maharashtra,In
13520,811315,Sikandra,Bihar,In
13521,497335,Baikunthpur,Chhattisgarh,In
13522,521213,Musunuru,Andhra Pradesh,In
13523,689585,Pathanamthitta,Kerala,In
13524,501504,Hyderabad,Telangana,In
13525,759125,Athmallik,Odisha,In
13526,495224,Bilha,Chhattisgarh,In
13527,394110,Kim,Gujarat,In
13528,516390,Pulivendhula,Andhra Pradesh,In
13529,600031,Chennai,Tamil Nadu,In
13530,751009,Bhubaneswar,Odisha,In
13531,603103,"Pudupakkam Village, Siruseri",Tamil Nadu,In
13532,413713,Babhaleshwar,Maharashtra,In
13533,689674,Pathanamthitta,Kerala,In
13534,380024,"Bapunagar,Ahmedabad",Gujarat,In
13535,621712,Puvalur,Tamil Nadu,In
13536,722138,Bankura,West Bengal,In
13537,673016,Kozhikode,Kerala,In
13538,208020,Kanpur,Uttar Pradesh,In
13539,680620,Eravu,Kerala,In
13540,600045,Chennnai,Tamil Nadu,In
13541,802126,Buxar,Bihar,In
13542,530027,Visakhapatnam,Andhra Pradesh,In
13543,560047,Bangalore,Karnataka,In
13544,221508,Allahabad,Uttar Pradesh,In
13545,500049,"Miyapur, Hyderabad",Telangana,In
13546,534318,L.N.D Peta (Lakshmi Narayana Devi Peta),Andhra Pradesh,In
13547,261201,Biswan,Uttar Pradesh,In
13548,731201,Ahmadpur,West Bengal,In
13549,845458,Paharpur,Bihar,In
13550,691008,Kollam,Kerala,In
13551,797112,Zakiesato,Nagaland,In
13552,144522,Balachaur,Punjab,In
13553,122007,Gurgaon,Haryana,In
13554,534467,T.Narasapuram Mandalam,Andhra Pradesh,In
13555,251309,Town.Budhana Village. Husainpur Kalan,Uttar Pradesh,In
13556,486661,Sidhi,Madhya Pradesh,In
13557,441501,Kalameshwar,Maharashtra,In
13558,688531,Cherthala,Kerala,In
13559,402126,Roha,Maharashtra,In
13560,600032,Chennai,Tamil Nadu,In
13561,411031,Pune,Maharashtra,In
13562,532185,Amadalavalasa,Andhra Pradesh,In
13563,635601,Tirupattur,Tamil Nadu,In
13564,221505,Sarai Lahur,Uttar Pradesh,In
13565,403502,Tivim,Goa,In
13566,303303,Dausa,Rajasthan,In
13567,110059,West Delhi,Delhi,In
13568,741235,Kalyani,West Bengal,In
13569,734009,Siliguri,West Bengal,In
13570,834006,Cip Hospital Kanke Q No N3 14 Ranchi,Jharkhand,In
13571,175126,Mohal,Himachal Pradesh,In
13572,520003,"Kedareswara Pet ,  Vijayawada",Andhra Pradesh,In
13573,793150,Jowai,Meghalaya,In
13574,110040,Narela,Delhi,In
13575,457114,Alot,Madhya Pradesh,In
13576,814157,Deoghar,Jharkhand,In
13577,524405,"K.R.Puram  , Manubolu",Andhra Pradesh,In
13578,851101,Begusarai,Bihar,In
13579,700027,Kolkata,West Bengal,In
13580,641104,Coimbatore,Tamil Nadu,In
13581,500052,Hyderabad,Telangana,In
13582,334005,Bikaner,Rajasthan,In
13583,625706,Thirumanagalam Madurai,Tamil Nadu,In
